Time (s),$ T_{tr} $ (nexaFoam)_Temp,$ T_{vib} $ (nexaFoam)_Temp
3.435e-05,4967.84,4986.43
3.436e-05,4967.86,4986.38
3.437e-05,4967.88,4986.33
3.438e-05,4967.9,4986.29
3.439e-05,4967.91,4986.24
3.44e-05,4967.93,4986.19
3.441e-05,4967.95,4986.15
3.442e-05,4967.97,4986.1
3.443e-05,4967.98,4986.06
3.444e-05,4968.0,4986.01
3.445e-05,4968.02,4985.97
3.446e-05,4968.04,4985.92
3.447e-05,4968.05,4985.88
3.448e-05,4968.07,4985.83
3.449e-05,4968.09,4985.79
3.45e-05,4968.11,4985.74
3.451e-05,4968.12,4985.7
3.452e-05,4968.14,4985.66
3.453e-05,4968.16,4985.61
3.454e-05,4968.17,4985.57
3.455e-05,4968.19,4985.53
3.456e-05,4968.21,4985.48
3.457e-05,4968.22,4985.44
3.458e-05,4968.24,4985.4
3.459e-05,4968.26,4985.35
3.46e-05,4968.27,4985.31
3.461e-05,4968.29,4985.27
3.462e-05,4968.31,4985.23
3.463e-05,4968.32,4985.18
3.464e-05,4968.34,4985.14
3.465e-05,4968.35,4985.1
3.466e-05,4968.37,4985.06
3.467e-05,4968.39,4985.01
3.468e-05,4968.4,4984.97
3.469e-05,4968.42,4984.93
3.47e-05,4968.43,4984.89
3.471e-05,4968.45,4984.85
3.472e-05,4968.47,4984.81
3.473e-05,4968.48,4984.77
3.474e-05,4968.5,4984.73
3.475e-05,4968.51,4984.69
3.476e-05,4968.53,4984.65
3.477e-05,4968.54,4984.61
3.478e-05,4968.56,4984.57
3.479e-05,4968.58,4984.53
3.48e-05,4968.59,4984.49
3.481e-05,4968.61,4984.45
3.482e-05,4968.62,4984.41
3.483e-05,4968.64,4984.37
3.484e-05,4968.65,4984.33
3.485e-05,4968.67,4984.29
3.486e-05,4968.68,4984.25
3.487e-05,4968.7,4984.21
3.488e-05,4968.71,4984.17
3.489e-05,4968.73,4984.13
3.49e-05,4968.74,4984.09
3.491e-05,4968.76,4984.06
3.492e-05,4968.77,4984.02
3.493e-05,4968.79,4983.98
3.494e-05,4968.8,4983.94
3.495e-05,4968.81,4983.9
3.496e-05,4968.83,4983.86
3.497e-05,4968.84,4983.83
3.498e-05,4968.86,4983.79
3.499e-05,4968.87,4983.75
3.5e-05,4968.89,4983.72
3.501e-05,4968.9,4983.68
3.502e-05,4968.92,4983.64
3.503e-05,4968.93,4983.6
3.504e-05,4968.94,4983.57
3.505e-05,4968.96,4983.53
3.506e-05,4968.97,4983.49
3.507e-05,4968.99,4983.46
3.508e-05,4969.0,4983.42
3.509e-05,4969.01,4983.39
3.51e-05,4969.03,4983.35
3.511e-05,4969.04,4983.31
3.512e-05,4969.06,4983.28
3.513e-05,4969.07,4983.24
3.514e-05,4969.08,4983.21
3.515e-05,4969.1,4983.17
3.516e-05,4969.11,4983.14
3.517e-05,4969.12,4983.1
3.518e-05,4969.14,4983.07
3.519e-05,4969.15,4983.03
3.52e-05,4969.16,4983.0
3.521e-05,4969.18,4982.96
3.522e-05,4969.19,4982.93
3.523e-05,4969.2,4982.89
3.524e-05,4969.22,4982.86
3.525e-05,4969.23,4982.82
3.526e-05,4969.24,4982.79
3.527e-05,4969.26,4982.76
3.528e-05,4969.27,4982.72
3.529e-05,4969.28,4982.69
3.53e-05,4969.3,4982.66
3.531e-05,4969.31,4982.62
3.532e-05,4969.32,4982.59
3.533e-05,4969.33,4982.56
3.534e-05,4969.35,4982.52
3.535e-05,4969.36,4982.49
3.536e-05,4969.37,4982.46
3.537e-05,4969.38,4982.42
3.538e-05,4969.4,4982.39
3.539e-05,4969.41,4982.36
3.54e-05,4969.42,4982.33
3.541e-05,4969.43,4982.29
3.542e-05,4969.45,4982.26
3.543e-05,4969.46,4982.23
3.544e-05,4969.47,4982.2
3.545e-05,4969.48,4982.17
3.546e-05,4969.5,4982.13
3.547e-05,4969.51,4982.1
3.548e-05,4969.52,4982.07
3.549e-05,4969.53,4982.04
3.55e-05,4969.55,4982.01
3.551e-05,4969.56,4981.98
3.552e-05,4969.57,4981.95
3.553e-05,4969.58,4981.91
3.554e-05,4969.59,4981.88
3.555e-05,4969.6,4981.85
3.556e-05,4969.62,4981.82
3.557e-05,4969.63,4981.79
3.558e-05,4969.64,4981.76
3.559e-05,4969.65,4981.73
3.56e-05,4969.66,4981.7
3.561e-05,4969.68,4981.67
3.562e-05,4969.69,4981.64
3.563e-05,4969.7,4981.61
3.564e-05,4969.71,4981.58
3.565e-05,4969.72,4981.55
3.566e-05,4969.73,4981.52
3.567e-05,4969.74,4981.49
3.568e-05,4969.76,4981.46
3.569e-05,4969.77,4981.43
3.57e-05,4969.78,4981.4
3.571e-05,4969.79,4981.37
3.572e-05,4969.8,4981.35
3.573e-05,4969.81,4981.32
3.574e-05,4969.82,4981.29
3.575e-05,4969.83,4981.26
3.576e-05,4969.84,4981.23
3.577e-05,4969.86,4981.2
3.578e-05,4969.87,4981.17
3.579e-05,4969.88,4981.14
3.58e-05,4969.89,4981.12
3.581e-05,4969.9,4981.09
3.582e-05,4969.91,4981.06
3.583e-05,4969.92,4981.03
3.584e-05,4969.93,4981.0
3.585e-05,4969.94,4980.98
3.586e-05,4969.95,4980.95
3.587e-05,4969.96,4980.92
3.588e-05,4969.97,4980.89
3.589e-05,4969.98,4980.87
3.59e-05,4970.0,4980.84
3.591e-05,4970.01,4980.81
3.592e-05,4970.02,4980.79
3.593e-05,4970.03,4980.76
3.594e-05,4970.04,4980.73
3.595e-05,4970.05,4980.7
3.596e-05,4970.06,4980.68
3.597e-05,4970.07,4980.65
3.598e-05,4970.08,4980.62
3.599e-05,4970.09,4980.6
3.6e-05,4970.1,4980.57
3.601e-05,4970.11,4980.55
3.602e-05,4970.12,4980.52
3.603e-05,4970.13,4980.49
3.604e-05,4970.14,4980.47
3.605e-05,4970.15,4980.44
3.606e-05,4970.16,4980.42
3.607e-05,4970.17,4980.39
3.608e-05,4970.18,4980.36
3.609e-05,4970.19,4980.34
3.61e-05,4970.2,4980.31
3.611e-05,4970.21,4980.29
3.612e-05,4970.22,4980.26
3.613e-05,4970.23,4980.24
3.614e-05,4970.24,4980.21
3.615e-05,4970.25,4980.19
3.616e-05,4970.26,4980.16
3.617e-05,4970.27,4980.14
3.618e-05,4970.28,4980.11
3.619e-05,4970.28,4980.09
3.62e-05,4970.29,4980.06
3.621e-05,4970.3,4980.04
3.622e-05,4970.31,4980.01
3.623e-05,4970.32,4979.99
3.624e-05,4970.33,4979.97
3.625e-05,4970.34,4979.94
3.626e-05,4970.35,4979.92
3.627e-05,4970.36,4979.89
3.628e-05,4970.37,4979.87
3.629e-05,4970.38,4979.85
3.63e-05,4970.39,4979.82
3.631e-05,4970.4,4979.8
3.632e-05,4970.41,4979.78
3.633e-05,4970.41,4979.75
3.634e-05,4970.42,4979.73
3.635e-05,4970.43,4979.71
3.636e-05,4970.44,4979.68
3.637e-05,4970.45,4979.66
3.638e-05,4970.46,4979.64
3.639e-05,4970.47,4979.61
3.64e-05,4970.48,4979.59
3.641e-05,4970.49,4979.57
3.642e-05,4970.49,4979.54
3.643e-05,4970.5,4979.52
3.644e-05,4970.51,4979.5
3.645e-05,4970.52,4979.48
3.646e-05,4970.53,4979.45
3.647e-05,4970.54,4979.43
3.648e-05,4970.55,4979.41
3.649e-05,4970.55,4979.39
3.65e-05,4970.56,4979.36
3.651e-05,4970.57,4979.34
3.652e-05,4970.58,4979.32
3.653e-05,4970.59,4979.3
3.654e-05,4970.6,4979.28
3.655e-05,4970.61,4979.26
3.656e-05,4970.61,4979.23
3.657e-05,4970.62,4979.21
3.658e-05,4970.63,4979.19
3.659e-05,4970.64,4979.17
3.66e-05,4970.65,4979.15
3.661e-05,4970.66,4979.13
3.662e-05,4970.66,4979.1
3.663e-05,4970.67,4979.08
3.664e-05,4970.68,4979.06
3.665e-05,4970.69,4979.04
3.666e-05,4970.7,4979.02
3.667e-05,4970.7,4979.0
3.668e-05,4970.71,4978.98
3.669e-05,4970.72,4978.96
3.67e-05,4970.73,4978.94
3.671e-05,4970.74,4978.92
3.672e-05,4970.74,4978.9
3.673e-05,4970.75,4978.88
3.674e-05,4970.76,4978.86
3.675e-05,4970.77,4978.84
3.676e-05,4970.78,4978.81
3.677e-05,4970.78,4978.79
3.678e-05,4970.79,4978.77
3.679e-05,4970.8,4978.75
3.68e-05,4970.81,4978.73
3.681e-05,4970.81,4978.71
3.682e-05,4970.82,4978.69
3.683e-05,4970.83,4978.68
3.684e-05,4970.84,4978.66
3.685e-05,4970.84,4978.64
3.686e-05,4970.85,4978.62
3.687e-05,4970.86,4978.6
3.688e-05,4970.87,4978.58
3.689e-05,4970.87,4978.56
3.69e-05,4970.88,4978.54
3.691e-05,4970.89,4978.52
3.692e-05,4970.9,4978.5
3.693e-05,4970.9,4978.48
3.694e-05,4970.91,4978.46
3.695e-05,4970.92,4978.44
3.696e-05,4970.93,4978.42
3.697e-05,4970.93,4978.41
3.698e-05,4970.94,4978.39
3.699e-05,4970.95,4978.37
3.7e-05,4970.95,4978.35
3.701e-05,4970.96,4978.33
3.702e-05,4970.97,4978.31
3.703e-05,4970.98,4978.29
3.704e-05,4970.98,4978.28
3.705e-05,4970.99,4978.26
3.706e-05,4971.0,4978.24
3.707e-05,4971.0,4978.22
3.708e-05,4971.01,4978.2
3.709e-05,4971.02,4978.19
3.71e-05,4971.02,4978.17
3.711e-05,4971.03,4978.15
3.712e-05,4971.04,4978.13
3.713e-05,4971.05,4978.11
3.714e-05,4971.05,4978.1
3.715e-05,4971.06,4978.08
3.716e-05,4971.07,4978.06
3.717e-05,4971.07,4978.04
3.718e-05,4971.08,4978.03
3.719e-05,4971.09,4978.01
3.72e-05,4971.09,4977.99
3.721e-05,4971.1,4977.97
3.722e-05,4971.11,4977.96
3.723e-05,4971.11,4977.94
3.724e-05,4971.12,4977.92
3.725e-05,4971.13,4977.9
3.726e-05,4971.13,4977.89
3.727e-05,4971.14,4977.87
3.728e-05,4971.15,4977.85
3.729e-05,4971.15,4977.84
3.73e-05,4971.16,4977.82
3.731e-05,4971.16,4977.8
3.732e-05,4971.17,4977.79
3.733e-05,4971.18,4977.77
3.734e-05,4971.18,4977.75
3.735e-05,4971.19,4977.74
3.736e-05,4971.2,4977.72
3.737e-05,4971.2,4977.7
3.738e-05,4971.21,4977.69
3.739e-05,4971.22,4977.67
3.74e-05,4971.22,4977.66
3.741e-05,4971.23,4977.64
3.742e-05,4971.23,4977.62
3.743e-05,4971.24,4977.61
3.744e-05,4971.25,4977.59
3.745e-05,4971.25,4977.58
3.746e-05,4971.26,4977.56
3.747e-05,4971.26,4977.54
3.748e-05,4971.27,4977.53
3.749e-05,4971.28,4977.51
3.75e-05,4971.28,4977.5
3.751e-05,4971.29,4977.48
3.752e-05,4971.3,4977.47
3.753e-05,4971.3,4977.45
3.754e-05,4971.31,4977.43
3.755e-05,4971.31,4977.42
3.756e-05,4971.32,4977.4
3.757e-05,4971.32,4977.39
3.758e-05,4971.33,4977.37
3.759e-05,4971.34,4977.36
3.76e-05,4971.34,4977.34
3.761e-05,4971.35,4977.33
3.762e-05,4971.35,4977.31
3.763e-05,4971.36,4977.3
3.764e-05,4971.37,4977.28
3.765e-05,4971.37,4977.27
3.766e-05,4971.38,4977.25
3.767e-05,4971.38,4977.24
3.768e-05,4971.39,4977.22
3.769e-05,4971.39,4977.21
3.77e-05,4971.4,4977.19
3.771e-05,4971.4,4977.18
3.772e-05,4971.41,4977.17
3.773e-05,4971.42,4977.15
3.774e-05,4971.42,4977.14
3.775e-05,4971.43,4977.12
3.776e-05,4971.43,4977.11
3.777e-05,4971.44,4977.09
3.778e-05,4971.44,4977.08
3.779e-05,4971.45,4977.07
3.78e-05,4971.45,4977.05
3.781e-05,4971.46,4977.04
3.782e-05,4971.47,4977.02
3.783e-05,4971.47,4977.01
3.784e-05,4971.48,4977.0
3.785e-05,4971.48,4976.98
3.786e-05,4971.49,4976.97
3.787e-05,4971.49,4976.95
3.788e-05,4971.5,4976.94
3.789e-05,4971.5,4976.93
3.79e-05,4971.51,4976.91
3.791e-05,4971.51,4976.9
3.792e-05,4971.52,4976.89
3.793e-05,4971.52,4976.87
3.794e-05,4971.53,4976.86
3.795e-05,4971.53,4976.85
3.796e-05,4971.54,4976.83
3.797e-05,4971.54,4976.82
3.798e-05,4971.55,4976.81
3.799e-05,4971.55,4976.79
3.8e-05,4971.56,4976.78
3.801e-05,4971.56,4976.77
3.802e-05,4971.57,4976.75
3.803e-05,4971.57,4976.74
3.804e-05,4971.58,4976.73
3.805e-05,4971.58,4976.71
3.806e-05,4971.59,4976.7
3.807e-05,4971.59,4976.69
3.808e-05,4971.6,4976.68
3.809e-05,4971.6,4976.66
3.81e-05,4971.61,4976.65
3.811e-05,4971.61,4976.64
3.812e-05,4971.62,4976.63
3.813e-05,4971.62,4976.61
3.814e-05,4971.63,4976.6
3.815e-05,4971.63,4976.59
3.816e-05,4971.64,4976.58
3.817e-05,4971.64,4976.56
3.818e-05,4971.65,4976.55
3.819e-05,4971.65,4976.54
3.82e-05,4971.66,4976.53
3.821e-05,4971.66,4976.51
3.822e-05,4971.67,4976.5
3.823e-05,4971.67,4976.49
3.824e-05,4971.68,4976.48
3.825e-05,4971.68,4976.47
3.826e-05,4971.69,4976.45
3.827e-05,4971.69,4976.44
3.828e-05,4971.69,4976.43
3.829e-05,4971.7,4976.42
3.83e-05,4971.7,4976.41
3.831e-05,4971.71,4976.39
3.832e-05,4971.71,4976.38
3.833e-05,4971.72,4976.37
3.834e-05,4971.72,4976.36
3.835e-05,4971.73,4976.35
3.836e-05,4971.73,4976.34
3.837e-05,4971.73,4976.32
3.838e-05,4971.74,4976.31
3.839e-05,4971.74,4976.3
3.84e-05,4971.75,4976.29
3.841e-05,4971.75,4976.28
3.842e-05,4971.76,4976.27
3.843e-05,4971.76,4976.26
3.844e-05,4971.77,4976.24
3.845e-05,4971.77,4976.23
3.846e-05,4971.77,4976.22
3.847e-05,4971.78,4976.21
3.848e-05,4971.78,4976.2
3.849e-05,4971.79,4976.19
3.85e-05,4971.79,4976.18
3.851e-05,4971.8,4976.17
3.852e-05,4971.8,4976.16
3.853e-05,4971.8,4976.14
3.854e-05,4971.81,4976.13
3.855e-05,4971.81,4976.12
3.856e-05,4971.82,4976.11
3.857e-05,4971.82,4976.1
3.858e-05,4971.82,4976.09
3.859e-05,4971.83,4976.08
3.86e-05,4971.83,4976.07
3.861e-05,4971.84,4976.06
3.862e-05,4971.84,4976.05
3.863e-05,4971.85,4976.04
3.864e-05,4971.85,4976.03
3.865e-05,4971.85,4976.02
3.866e-05,4971.86,4976.01
3.867e-05,4971.86,4975.99
3.868e-05,4971.87,4975.98
3.869e-05,4971.87,4975.97
3.87e-05,4971.87,4975.96
3.871e-05,4971.88,4975.95
3.872e-05,4971.88,4975.94
3.873e-05,4971.89,4975.93
3.874e-05,4971.89,4975.92
3.875e-05,4971.89,4975.91
3.876e-05,4971.9,4975.9
3.877e-05,4971.9,4975.89
3.878e-05,4971.9,4975.88
3.879e-05,4971.91,4975.87
3.88e-05,4971.91,4975.86
3.881e-05,4971.92,4975.85
3.882e-05,4971.92,4975.84
3.883e-05,4971.92,4975.83
3.884e-05,4971.93,4975.82
3.885e-05,4971.93,4975.81
3.886e-05,4971.94,4975.8
3.887e-05,4971.94,4975.79
3.888e-05,4971.94,4975.78
3.889e-05,4971.95,4975.77
3.89e-05,4971.95,4975.77
3.891e-05,4971.95,4975.76
3.892e-05,4971.96,4975.75
3.893e-05,4971.96,4975.74
3.894e-05,4971.96,4975.73
3.895e-05,4971.97,4975.72
3.896e-05,4971.97,4975.71
3.897e-05,4971.98,4975.7
3.898e-05,4971.98,4975.69
3.899e-05,4971.98,4975.68
3.9e-05,4971.99,4975.67
3.901e-05,4971.99,4975.66
3.902e-05,4971.99,4975.65
3.903e-05,4972.0,4975.64
3.904e-05,4972.0,4975.63
3.905e-05,4972.0,4975.62
3.906e-05,4972.01,4975.62
3.907e-05,4972.01,4975.61
3.908e-05,4972.01,4975.6
3.909e-05,4972.02,4975.59
3.91e-05,4972.02,4975.58
3.911e-05,4972.03,4975.57
3.912e-05,4972.03,4975.56
3.913e-05,4972.03,4975.55
3.914e-05,4972.04,4975.54
3.915e-05,4972.04,4975.54
3.916e-05,4972.04,4975.53
3.917e-05,4972.05,4975.52
3.918e-05,4972.05,4975.51
3.919e-05,4972.05,4975.5
3.92e-05,4972.06,4975.49
3.921e-05,4972.06,4975.48
3.922e-05,4972.06,4975.47
3.923e-05,4972.07,4975.47
3.924e-05,4972.07,4975.46
3.925e-05,4972.07,4975.45
3.926e-05,4972.08,4975.44
3.927e-05,4972.08,4975.43
3.928e-05,4972.08,4975.42
3.929e-05,4972.08,4975.42
3.93e-05,4972.09,4975.41
3.931e-05,4972.09,4975.4
3.932e-05,4972.09,4975.39
3.933e-05,4972.1,4975.38
3.934e-05,4972.1,4975.37
3.935e-05,4972.1,4975.37
3.936e-05,4972.11,4975.36
3.937e-05,4972.11,4975.35
3.938e-05,4972.11,4975.34
3.939e-05,4972.12,4975.33
3.94e-05,4972.12,4975.32
3.941e-05,4972.12,4975.32
3.942e-05,4972.13,4975.31
3.943e-05,4972.13,4975.3
3.944e-05,4972.13,4975.29
3.945e-05,4972.14,4975.28
3.946e-05,4972.14,4975.28
3.947e-05,4972.14,4975.27
3.948e-05,4972.14,4975.26
3.949e-05,4972.15,4975.25
3.95e-05,4972.15,4975.25
3.951e-05,4972.15,4975.24
3.952e-05,4972.16,4975.23
3.953e-05,4972.16,4975.22
3.954e-05,4972.16,4975.21
3.955e-05,4972.17,4975.21
3.956e-05,4972.17,4975.2
3.957e-05,4972.17,4975.19
3.958e-05,4972.17,4975.18
3.959e-05,4972.18,4975.18
3.96e-05,4972.18,4975.17
3.961e-05,4972.18,4975.16
3.962e-05,4972.19,4975.15
3.963e-05,4972.19,4975.15
3.964e-05,4972.19,4975.14
3.965e-05,4972.19,4975.13
3.966e-05,4972.2,4975.12
3.967e-05,4972.2,4975.12
3.968e-05,4972.2,4975.11
3.969e-05,4972.21,4975.1
3.97e-05,4972.21,4975.09
3.971e-05,4972.21,4975.09
3.972e-05,4972.21,4975.08
3.973e-05,4972.22,4975.07
3.974e-05,4972.22,4975.07
3.975e-05,4972.22,4975.06
3.976e-05,4972.22,4975.05
3.977e-05,4972.23,4975.04
3.978e-05,4972.23,4975.04
3.979e-05,4972.23,4975.03
3.98e-05,4972.24,4975.02
3.981e-05,4972.24,4975.02
3.982e-05,4972.24,4975.01
3.983e-05,4972.24,4975.0
3.984e-05,4972.25,4975.0
3.985e-05,4972.25,4974.99
3.986e-05,4972.25,4974.98
3.987e-05,4972.25,4974.97
3.988e-05,4972.26,4974.97
3.989e-05,4972.26,4974.96
3.99e-05,4972.26,4974.95
3.991e-05,4972.27,4974.95
3.992e-05,4972.27,4974.94
3.993e-05,4972.27,4974.93
3.994e-05,4972.27,4974.93
3.995e-05,4972.28,4974.92
3.996e-05,4972.28,4974.91
3.997e-05,4972.28,4974.91
3.998e-05,4972.28,4974.9
3.999e-05,4972.29,4974.89
4e-05,4972.29,4974.89
4.001e-05,4972.29,4974.88
4.002e-05,4972.29,4974.87
4.003e-05,4972.3,4974.87
4.004e-05,4972.3,4974.86
4.005e-05,4972.3,4974.86
4.006e-05,4972.3,4974.85
4.007e-05,4972.31,4974.84
4.008e-05,4972.31,4974.84
4.009e-05,4972.31,4974.83
4.01e-05,4972.31,4974.82
4.011e-05,4972.32,4974.82
4.012e-05,4972.32,4974.81
4.013e-05,4972.32,4974.8
4.014e-05,4972.32,4974.8
4.015e-05,4972.32,4974.79
4.016e-05,4972.33,4974.79
4.017e-05,4972.33,4974.78
4.018e-05,4972.33,4974.77
4.019e-05,4972.33,4974.77
4.02e-05,4972.34,4974.76
4.021e-05,4972.34,4974.76
4.022e-05,4972.34,4974.75
4.023e-05,4972.34,4974.74
4.024e-05,4972.35,4974.74
4.025e-05,4972.35,4974.73
4.026e-05,4972.35,4974.73
4.027e-05,4972.35,4974.72
4.028e-05,4972.36,4974.71
4.029e-05,4972.36,4974.71
4.03e-05,4972.36,4974.7
4.031e-05,4972.36,4974.7
4.032e-05,4972.36,4974.69
4.033e-05,4972.37,4974.68
4.034e-05,4972.37,4974.68
4.035e-05,4972.37,4974.67
4.036e-05,4972.37,4974.67
4.037e-05,4972.38,4974.66
4.038e-05,4972.38,4974.65
4.039e-05,4972.38,4974.65
4.04e-05,4972.38,4974.64
4.041e-05,4972.38,4974.64
4.042e-05,4972.39,4974.63
4.043e-05,4972.39,4974.63
4.044e-05,4972.39,4974.62
4.045e-05,4972.39,4974.62
4.046e-05,4972.4,4974.61
4.047e-05,4972.4,4974.6
4.048e-05,4972.4,4974.6
4.049e-05,4972.4,4974.59
4.05e-05,4972.4,4974.59
4.051e-05,4972.41,4974.58
4.052e-05,4972.41,4974.58
4.053e-05,4972.41,4974.57
4.054e-05,4972.41,4974.57
4.055e-05,4972.41,4974.56
4.056e-05,4972.42,4974.55
4.057e-05,4972.42,4974.55
4.058e-05,4972.42,4974.54
4.059e-05,4972.42,4974.54
4.06e-05,4972.42,4974.53
4.061e-05,4972.43,4974.53
4.062e-05,4972.43,4974.52
4.063e-05,4972.43,4974.52
4.064e-05,4972.43,4974.51
4.065e-05,4972.43,4974.51
4.066e-05,4972.44,4974.5
4.067e-05,4972.44,4974.5
4.068e-05,4972.44,4974.49
4.069e-05,4972.44,4974.49
4.07e-05,4972.44,4974.48
4.071e-05,4972.45,4974.48
4.072e-05,4972.45,4974.47
4.073e-05,4972.45,4974.47
4.074e-05,4972.45,4974.46
4.075e-05,4972.45,4974.46
4.076e-05,4972.46,4974.45
4.077e-05,4972.46,4974.45
4.078e-05,4972.46,4974.44
4.079e-05,4972.46,4974.44
4.08e-05,4972.46,4974.43
4.081e-05,4972.47,4974.43
4.082e-05,4972.47,4974.42
4.083e-05,4972.47,4974.42
4.084e-05,4972.47,4974.41
4.085e-05,4972.47,4974.41
4.086e-05,4972.48,4974.4
4.087e-05,4972.48,4974.4
4.088e-05,4972.48,4974.39
4.089e-05,4972.48,4974.39
4.09e-05,4972.48,4974.38
4.091e-05,4972.48,4974.38
4.092e-05,4972.49,4974.37
4.093e-05,4972.49,4974.37
4.094e-05,4972.49,4974.36
4.095e-05,4972.49,4974.36
4.096e-05,4972.49,4974.35
4.097e-05,4972.5,4974.35
4.098e-05,4972.5,4974.34
4.099e-05,4972.5,4974.34
4.1e-05,4972.5,4974.34
4.101e-05,4972.5,4974.33
4.102e-05,4972.5,4974.33
4.103e-05,4972.51,4974.32
4.104e-05,4972.51,4974.32
4.105e-05,4972.51,4974.31
4.106e-05,4972.51,4974.31
4.107e-05,4972.51,4974.3
4.108e-05,4972.51,4974.3
4.109e-05,4972.52,4974.29
4.11e-05,4972.52,4974.29
4.111e-05,4972.52,4974.29
4.112e-05,4972.52,4974.28
4.113e-05,4972.52,4974.28
4.114e-05,4972.53,4974.27
4.115e-05,4972.53,4974.27
4.116e-05,4972.53,4974.26
4.117e-05,4972.53,4974.26
4.118e-05,4972.53,4974.25
4.119e-05,4972.53,4974.25
4.12e-05,4972.54,4974.25
4.121e-05,4972.54,4974.24
4.122e-05,4972.54,4974.24
4.123e-05,4972.54,4974.23
4.124e-05,4972.54,4974.23
4.125e-05,4972.54,4974.22
4.126e-05,4972.55,4974.22
4.127e-05,4972.55,4974.22
4.128e-05,4972.55,4974.21
4.129e-05,4972.55,4974.21
4.13e-05,4972.55,4974.2
4.131e-05,4972.55,4974.2
4.132e-05,4972.55,4974.2
4.133e-05,4972.56,4974.19
4.134e-05,4972.56,4974.19
4.135e-05,4972.56,4974.18
4.136e-05,4972.56,4974.18
4.137e-05,4972.56,4974.18
4.138e-05,4972.56,4974.17
4.139e-05,4972.57,4974.17
4.14e-05,4972.57,4974.16
4.141e-05,4972.57,4974.16
4.142e-05,4972.57,4974.15
4.143e-05,4972.57,4974.15
4.144e-05,4972.57,4974.15
4.145e-05,4972.58,4974.14
4.146e-05,4972.58,4974.14
4.147e-05,4972.58,4974.14
4.148e-05,4972.58,4974.13
4.149e-05,4972.58,4974.13
4.15e-05,4972.58,4974.12
4.151e-05,4972.58,4974.12
4.152e-05,4972.59,4974.12
4.153e-05,4972.59,4974.11
4.154e-05,4972.59,4974.11
4.155e-05,4972.59,4974.1
4.156e-05,4972.59,4974.1
4.157e-05,4972.59,4974.1
4.158e-05,4972.59,4974.09
4.159e-05,4972.6,4974.09
4.16e-05,4972.6,4974.09
4.161e-05,4972.6,4974.08
4.162e-05,4972.6,4974.08
4.163e-05,4972.6,4974.07
4.164e-05,4972.6,4974.07
4.165e-05,4972.6,4974.07
4.166e-05,4972.61,4974.06
4.167e-05,4972.61,4974.06
4.168e-05,4972.61,4974.06
4.169e-05,4972.61,4974.05
4.17e-05,4972.61,4974.05
4.171e-05,4972.61,4974.04
4.172e-05,4972.61,4974.04
4.173e-05,4972.62,4974.04
4.174e-05,4972.62,4974.03
4.175e-05,4972.62,4974.03
4.176e-05,4972.62,4974.03
4.177e-05,4972.62,4974.02
4.178e-05,4972.62,4974.02
4.179e-05,4972.62,4974.02
4.18e-05,4972.63,4974.01
4.181e-05,4972.63,4974.01
4.182e-05,4972.63,4974.01
4.183e-05,4972.63,4974.0
4.184e-05,4972.63,4974.0
4.185e-05,4972.63,4974.0
4.186e-05,4972.63,4973.99
4.187e-05,4972.63,4973.99
4.188e-05,4972.64,4973.99
4.189e-05,4972.64,4973.98
4.19e-05,4972.64,4973.98
4.191e-05,4972.64,4973.98
4.192e-05,4972.64,4973.97
4.193e-05,4972.64,4973.97
4.194e-05,4972.64,4973.97
4.195e-05,4972.64,4973.96
4.196e-05,4972.65,4973.96
4.197e-05,4972.65,4973.96
4.198e-05,4972.65,4973.95
4.199e-05,4972.65,4973.95
4.2e-05,4972.65,4973.95
4.201e-05,4972.65,4973.94
4.202e-05,4972.65,4973.94
4.203e-05,4972.65,4973.94
4.204e-05,4972.66,4973.93
4.205e-05,4972.66,4973.93
4.206e-05,4972.66,4973.93
4.207e-05,4972.66,4973.92
4.208e-05,4972.66,4973.92
4.209e-05,4972.66,4973.92
4.21e-05,4972.66,4973.91
4.211e-05,4972.66,4973.91
4.212e-05,4972.67,4973.91
4.213e-05,4972.67,4973.9
4.214e-05,4972.67,4973.9
4.215e-05,4972.67,4973.9
4.216e-05,4972.67,4973.89
4.217e-05,4972.67,4973.89
4.218e-05,4972.67,4973.89
4.219e-05,4972.67,4973.89
4.22e-05,4972.68,4973.88
4.221e-05,4972.68,4973.88
4.222e-05,4972.68,4973.88
4.223e-05,4972.68,4973.87
4.224e-05,4972.68,4973.87
4.225e-05,4972.68,4973.87
4.226e-05,4972.68,4973.86
4.227e-05,4972.68,4973.86
4.228e-05,4972.68,4973.86
4.229e-05,4972.69,4973.86
4.23e-05,4972.69,4973.85
4.231e-05,4972.69,4973.85
4.232e-05,4972.69,4973.85
4.233e-05,4972.69,4973.84
4.234e-05,4972.69,4973.84
4.235e-05,4972.69,4973.84
4.236e-05,4972.69,4973.84
4.237e-05,4972.69,4973.83
4.238e-05,4972.7,4973.83
4.239e-05,4972.7,4973.83
4.24e-05,4972.7,4973.82
4.241e-05,4972.7,4973.82
4.242e-05,4972.7,4973.82
4.243e-05,4972.7,4973.82
4.244e-05,4972.7,4973.81
4.245e-05,4972.7,4973.81
4.246e-05,4972.7,4973.81
4.247e-05,4972.71,4973.8
4.248e-05,4972.71,4973.8
4.249e-05,4972.71,4973.8
4.25e-05,4972.71,4973.8
4.251e-05,4972.71,4973.79
4.252e-05,4972.71,4973.79
4.253e-05,4972.71,4973.79
4.254e-05,4972.71,4973.78
